<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
SBER,0,20170721,110911,162.710000000,2400
SBER,0,20170721,110912,162.710000000,1600
SBER,0,20170721,110916,162.710000000,100
SBER,0,20170721,110918,162.700000000,3600
SBER,0,20170721,110919,162.700000000,630
SBER,0,20170721,110919,162.700000000,3000
SBER,0,20170721,110919,162.700000000,1470
SBER,0,20170721,110919,162.700000000,730
SBER,0,20170721,110919,162.700000000,90
SBER,0,20170721,110919,162.700000000,1510
SBER,0,20170721,110919,162.700000000,990
SBER,0,20170721,110919,162.700000000,2500
SBER,0,20170721,110919,162.700000000,930
SBER,0,20170721,110919,162.700000000,30
SBER,0,20170721,110919,162.700000000,10
SBER,0,20170721,110919,162.700000000,970
SBER,0,20170721,110919,162.700000000,1000
SBER,0,20170721,110919,162.700000000,200
SBER,0,20170721,110920,162.700000000,40
SBER,0,20170721,110920,162.710000000,920
SBER,0,20170721,110920,162.700000000,1260
SBER,0,20170721,110920,162.700000000,1650
SBER,0,20170721,110924,162.700000000,850
SBER,0,20170721,110924,162.700000000,1650
SBER,0,20170721,110926,162.700000000,2910
SBER,0,20170721,110926,162.700000000,2000
SBER,0,20170721,110926,162.700000000,1600
SBER,0,20170721,110926,162.700000000,270
SBER,0,20170721,110926,162.700000000,330
SBER,0,20170721,110926,162.700000000,640
SBER,0,20170721,110926,162.700000000,160
SBER,0,20170721,110926,162.700000000,200
SBER,0,20170721,110926,162.700000000,40
SBER,0,20170721,110926,162.700000000,1800
SBER,0,20170721,110926,162.700000000,300
SBER,0,20170721,110926,162.700000000,900
SBER,0,20170721,110926,162.700000000,1600
SBER,0,20170721,110926,162.700000000,1100
SBER,0,20170721,110926,162.700000000,1300
SBER,0,20170721,110926,162.700000000,100
SBER,0,20170721,110926,162.700000000,440
SBER,0,20170721,110926,162.700000000,1900
SBER,0,20170721,110926,162.700000000,160
SBER,0,20170721,110926,162.700000000,680
SBER,0,20170721,110926,162.700000000,4320
SBER,0,20170721,110926,162.700000000,4080
SBER,0,20170721,110926,162.700000000,10
SBER,0,20170721,110926,162.700000000,910
SBER,0,20170721,110926,162.700000000,1750
SBER,0,20170721,110926,162.700000000,290
SBER,0,20170721,110926,162.700000000,460
SBER,0,20170721,110926,162.700000000,1210
SBER,0,20170721,110926,162.700000000,1290
SBER,0,20170721,110926,162.700000000,450
SBER,0,20170721,110926,162.700000000,390
SBER,0,20170721,110926,162.700000000,1510
SBER,0,20170721,110926,162.700000000,90
SBER,0,20170721,110926,162.700000000,10
SBER,0,20170721,110926,162.700000000,50
SBER,0,20170721,110926,162.700000000,810
SBER,0,20170721,110926,162.700000000,800
SBER,0,20170721,110926,162.700000000,890
SBER,0,20170721,110926,162.700000000,1710
SBER,0,20170721,110926,162.700000000,790
SBER,0,20170721,110926,162.700000000,490
SBER,0,20170721,110926,162.700000000,700
SBER,0,20170721,110926,162.700000000,700
SBER,0,20170721,110926,162.700000000,610
SBER,0,20170721,110926,162.700000000,1190
SBER,0,20170721,110926,162.700000000,40
SBER,0,20170721,110926,162.700000000,400
SBER,0,20170721,110926,162.700000000,640
SBER,0,20170721,110926,162.700000000,230
SBER,0,20170721,110926,162.700000000,170
SBER,0,20170721,110926,162.700000000,400
SBER,0,20170721,110926,162.700000000,1000
SBER,0,20170721,110926,162.700000000,720
SBER,0,20170721,110926,162.700000000,210
SBER,0,20170721,110926,162.700000000,190
SBER,0,20170721,110926,162.700000000,2010
SBER,0,20170721,110926,162.700000000,100
SBER,0,20170721,110926,162.700000000,200
SBER,0,20170721,110926,162.700000000,500
SBER,0,20170721,110926,162.700000000,700
SBER,0,20170721,110926,162.700000000,1300
SBER,0,20170721,110926,162.700000000,900
SBER,0,20170721,110926,162.700000000,800
SBER,0,20170721,110926,162.700000000,800
SBER,0,20170721,110926,162.700000000,2500
SBER,0,20170721,110926,162.700000000,300
SBER,0,20170721,110926,162.700000000,800
SBER,0,20170721,110926,162.700000000,800
SBER,0,20170721,110926,162.700000000,400
SBER,0,20170721,110926,162.700000000,200
SBER,0,20170721,110926,162.700000000,2500
SBER,0,20170721,110926,162.700000000,340
SBER,0,20170721,110926,162.700000000,1200
SBER,0,20170721,110926,162.700000000,960
SBER,0,20170721,110926,162.700000000,40
SBER,0,20170721,110926,162.700000000,2460
SBER,0,20170721,110926,162.700000000,900
SBER,0,20170721,110926,162.700000000,1600
SBER,0,20170721,110926,162.700000000,2200
SBER,0,20170721,110926,162.700000000,860
SBER,0,20170721,110926,162.700000000,2500
SBER,0,20170721,110926,162.700000000,4440
SBER,0,20170721,110926,162.700000000,3960
SBER,0,20170721,110926,162.700000000,1900
SBER,0,20170721,110926,162.700000000,2500
SBER,0,20170721,110926,162.700000000,1000
SBER,0,20170721,110926,162.700000000,200
SBER,0,20170721,110926,162.700000000,100
SBER,0,20170721,110926,162.700000000,1300
SBER,0,20170721,110926,162.700000000,2500
SBER,0,20170721,110926,162.700000000,40
SBER,0,20170721,110926,162.700000000,1500
SBER,0,20170721,110926,162.700000000,2500
SBER,0,20170721,110926,162.700000000,2500
SBER,0,20170721,110926,162.700000000,1600
SBER,0,20170721,110926,162.700000000,800
SBER,0,20170721,110926,162.700000000,2500
SBER,0,20170721,110926,162.700000000,2500
SBER,0,20170721,110926,162.700000000,80100
SBER,0,20170721,110926,162.700000000,57500
SBER,0,20170721,110926,162.690000000,10
SBER,0,20170721,110926,162.680000000,10
SBER,0,20170721,110926,162.680000000,10
SBER,0,20170721,110926,162.670000000,10
SBER,0,20170721,110926,162.670000000,300
SBER,0,20170721,110926,162.670000000,330
SBER,0,20170721,110926,162.660000000,10
SBER,0,20170721,110926,162.660000000,10
SBER,0,20170721,110926,162.650000000,10
SBER,0,20170721,110926,162.650000000,30
SBER,0,20170721,110926,162.640000000,100
SBER,0,20170721,110926,162.640000000,80
SBER,0,20170721,110926,162.620000000,10
SBER,0,20170721,110926,162.620000000,10
SBER,0,20170721,110926,162.620000000,10
SBER,0,20170721,110926,162.610000000,10
SBER,0,20170721,110926,162.600000000,1740
SBER,0,20170721,110926,162.610000000,10
SBER,0,20170721,110926,162.610000000,30
SBER,0,20170721,110926,162.650000000,1000
SBER,0,20170721,110926,162.660000000,3000
SBER,0,20170721,110926,162.660000000,370
SBER,0,20170721,110926,162.660000000,1080
SBER,0,20170721,110927,162.600000000,1800
SBER,0,20170721,110927,162.600000000,260
SBER,0,20170721,110927,162.600000000,10
SBER,0,20170721,110927,162.600000000,30
SBER,0,20170721,110927,162.600000000,50
SBER,0,20170721,110927,162.600000000,10
SBER,0,20170721,110927,162.600000000,260
SBER,0,20170721,110927,162.600000000,100
SBER,0,20170721,110927,162.600000000,280
SBER,0,20170721,110927,162.600000000,10
SBER,0,20170721,110927,162.600000000,10
SBER,0,20170721,110927,162.590000000,10
SBER,0,20170721,110927,162.590000000,500
SBER,0,20170721,110927,162.580000000,1000
SBER,0,20170721,110927,162.580000000,10
SBER,0,20170721,110927,162.580000000,10
SBER,0,20170721,110927,162.580000000,10
SBER,0,20170721,110927,162.580000000,3450
SBER,0,20170721,110927,162.580000000,2920
SBER,0,20170721,110927,162.610000000,1000
SBER,0,20170721,110927,162.620000000,100
SBER,0,20170721,110927,162.580000000,2630
SBER,0,20170721,110927,162.580000000,10
SBER,0,20170721,110927,162.570000000,30
SBER,0,20170721,110927,162.570000000,370
SBER,0,20170721,110927,162.570000000,400
SBER,0,20170721,110927,162.570000000,3000
SBER,0,20170721,110927,162.580000000,1100
SBER,0,20170721,110927,162.580000000,1760
SBER,0,20170721,110927,162.580000000,1000
SBER,0,20170721,110929,162.570000000,260
SBER,0,20170721,110930,162.570000000,2000
SBER,0,20170721,110930,162.570000000,3970
SBER,0,20170721,110930,162.570000000,150
SBER,0,20170721,110930,162.560000000,10
SBER,0,20170721,110930,162.560000000,30
SBER,0,20170721,110930,162.560000000,10
SBER,0,20170721,110930,162.560000000,500
SBER,0,20170721,110930,162.560000000,100
SBER,0,20170721,110930,162.550000000,10
SBER,0,20170721,110930,162.550000000,10
SBER,0,20170721,110930,162.550000000,100
SBER,0,20170721,110930,162.550000000,500
SBER,0,20170721,110930,162.540000000,30
SBER,0,20170721,110930,162.540000000,4000
SBER,0,20170721,110930,162.540000000,10
SBER,0,20170721,110930,162.530000000,30
SBER,0,20170721,110930,162.530000000,10
SBER,0,20170721,110930,162.530000000,100
SBER,0,20170721,110930,162.530000000,4990
SBER,0,20170721,110930,162.520000000,30
SBER,0,20170721,110930,162.520000000,10
SBER,0,20170721,110930,162.520000000,10
SBER,0,20170721,110930,162.520000000,500
SBER,0,20170721,110930,162.520000000,3000
SBER,0,20170721,110930,162.520000000,6100
SBER,0,20170721,110930,162.510000000,500
SBER,0,20170721,110930,162.510000000,20
SBER,0,20170721,110930,162.510000000,10
SBER,0,20170721,110930,162.510000000,5260
SBER,0,20170721,110930,162.590000000,1000
SBER,0,20170721,110930,162.600000000,100
SBER,0,20170721,110930,162.540000000,340
SBER,0,20170721,110930,162.590000000,550
SBER,0,20170721,110930,162.590000000,1100
SBER,0,20170721,110931,162.590000000,1000
SBER,0,20170721,110931,162.590000000,180
SBER,0,20170721,110931,162.600000000,260
SBER,0,20170721,110931,162.570000000,1870
SBER,0,20170721,110931,162.570000000,730
SBER,0,20170721,110933,162.570000000,400
SBER,0,20170721,110933,162.560000000,90
SBER,0,20170721,110933,162.540000000,1510
SBER,0,20170721,110934,162.540000000,260
SBER,0,20170721,110942,162.580000000,80
SBER,0,20170721,110942,162.590000000,970
SBER,0,20170721,110942,162.570000000,80
SBER,0,20170721,110942,162.570000000,280
SBER,0,20170721,110942,162.580000000,80
SBER,0,20170721,110942,162.570000000,300
SBER,0,20170721,110944,162.540000000,890
SBER,0,20170721,110944,162.540000000,970
SBER,0,20170721,110944,162.540000000,2780
SBER,0,20170721,110944,162.540000000,10
SBER,0,20170721,110944,162.540000000,1000
SBER,0,20170721,110944,162.530000000,500
SBER,0,20170721,110944,162.520000000,930
SBER,0,20170721,110944,162.510000000,2920
SBER,0,20170721,110944,162.580000000,720
SBER,0,20170721,110944,162.560000000,2910
SBER,0,20170721,110946,162.580000000,70
SBER,0,20170721,110950,162.530000000,30
SBER,0,20170721,110951,162.550000000,90
SBER,0,20170721,110951,162.550000000,200
SBER,0,20170721,110951,162.540000000,400
SBER,0,20170721,110951,162.540000000,10
SBER,0,20170721,110951,162.530000000,2250
SBER,0,20170721,110951,162.520000000,3000
SBER,0,20170721,110951,162.510000000,240
SBER,0,20170721,110951,162.520000000,400
SBER,0,20170721,110951,162.520000000,400
SBER,0,20170721,110951,162.520000000,400
SBER,0,20170721,110951,162.520000000,940
SBER,0,20170721,110956,162.510000000,400
SBER,0,20170721,110957,162.510000000,160
SBER,0,20170721,111000,162.510000000,2910
SBER,0,20170721,111001,162.510000000,20
SBER,0,20170721,111001,162.510000000,2590
SBER,0,20170721,111001,162.510000000,410
SBER,0,20170721,111001,162.510000000,40
SBER,0,20170721,111002,162.510000000,50
SBER,0,20170721,111002,162.510000000,100
SBER,0,20170721,111002,162.510000000,510
SBER,0,20170721,111002,162.510000000,240
SBER,0,20170721,111002,162.510000000,10
SBER,0,20170721,111002,162.510000000,10
SBER,0,20170721,111002,162.510000000,970
SBER,0,20170721,111002,162.510000000,520
SBER,0,20170721,111002,162.510000000,50
SBER,0,20170721,111002,162.510000000,50
SBER,0,20170721,111003,162.500000000,10
SBER,0,20170721,111003,162.500000000,10
SBER,0,20170721,111003,162.500000000,10
SBER,0,20170721,111003,162.500000000,10
SBER,0,20170721,111003,162.500000000,10
SBER,0,20170721,111003,162.500000000,10
SBER,0,20170721,111003,162.500000000,1000
SBER,0,20170721,111003,162.500000000,2000
SBER,0,20170721,111003,162.500000000,10
SBER,0,20170721,111003,162.500000000,100
SBER,0,20170721,111003,162.500000000,310
SBER,0,20170721,111003,162.500000000,100
SBER,0,20170721,111003,162.500000000,400
SBER,0,20170721,111003,162.500000000,100
SBER,0,20170721,111003,162.500000000,10
SBER,0,20170721,111003,162.500000000,500
SBER,0,20170721,111003,162.500000000,2410
SBER,0,20170721,111003,162.500000000,500
SBER,0,20170721,111004,162.500000000,10
SBER,0,20170721,111004,162.500000000,740
SBER,0,20170721,111006,162.500000000,1340
SBER,0,20170721,111006,162.500000000,2100
SBER,0,20170721,111006,162.500000000,50
SBER,0,20170721,111006,162.500000000,12510
SBER,0,20170721,111006,162.500000000,1200
SBER,0,20170721,111006,162.500000000,500
SBER,0,20170721,111006,162.500000000,3000
SBER,0,20170721,111007,162.500000000,5000
SBER,0,20170721,111009,162.500000000,300
SBER,0,20170721,111009,162.500000000,100
SBER,0,20170721,111009,162.500000000,100
SBER,0,20170721,111009,162.500000000,200
SBER,0,20170721,111009,162.500000000,100
SBER,0,20170721,111009,162.500000000,260
SBER,0,20170721,111009,162.500000000,9000
SBER,0,20170721,111012,162.500000000,500
SBER,0,20170721,111012,162.500000000,40
SBER,0,20170721,111013,162.500000000,4000
SBER,0,20170721,111013,162.500000000,400
SBER,0,20170721,111013,162.500000000,400
SBER,0,20170721,111013,162.500000000,400
SBER,0,20170721,111013,162.500000000,400
SBER,0,20170721,111013,162.500000000,7300
SBER,0,20170721,111013,162.500000000,3000
SBER,0,20170721,111013,162.500000000,280
SBER,0,20170721,111013,162.510000000,1000
SBER,0,20170721,111013,162.510000000,14610
SBER,0,20170721,111015,162.500000000,1010
SBER,0,20170721,111015,162.500000000,1990
SBER,0,20170721,111015,162.500000000,4820
SBER,0,20170721,111015,162.500000000,5500
SBER,0,20170721,111015,162.500000000,250
SBER,0,20170721,111015,162.500000000,970
SBER,0,20170721,111015,162.500000000,500
SBER,0,20170721,111015,162.490000000,10
SBER,0,20170721,111015,162.490000000,540
SBER,0,20170721,111015,162.480000000,50
SBER,0,20170721,111015,162.470000000,10
SBER,0,20170721,111015,162.480000000,970
SBER,0,20170721,111015,162.470000000,50
SBER,0,20170721,111015,162.470000000,100
SBER,0,20170721,111015,162.470000000,100
SBER,0,20170721,111015,162.470000000,10
SBER,0,20170721,111015,162.460000000,10
SBER,0,20170721,111015,162.460000000,10
SBER,0,20170721,111015,162.460000000,10
SBER,0,20170721,111015,162.460000000,10
SBER,0,20170721,111015,162.450000000,10
SBER,0,20170721,111015,162.450000000,10
SBER,0,20170721,111015,162.450000000,10
SBER,0,20170721,111015,162.450000000,280
SBER,0,20170721,111015,162.450000000,200
SBER,0,20170721,111016,162.450000000,270
SBER,0,20170721,111016,162.450000000,30
SBER,0,20170721,111017,162.450000000,200
SBER,0,20170721,111019,162.450000000,10
SBER,0,20170721,111020,162.450000000,10
SBER,0,20170721,111021,162.460000000,1000
SBER,0,20170721,111022,162.450000000,990
SBER,0,20170721,111022,162.450000000,10
SBER,0,20170721,111022,162.450000000,90
SBER,0,20170721,111022,162.450000000,840
SBER,0,20170721,111022,162.440000000,500
SBER,0,20170721,111022,162.440000000,20
SBER,0,20170721,111022,162.440000000,10
SBER,0,20170721,111022,162.430000000,10
SBER,0,20170721,111022,162.430000000,100
SBER,0,20170721,111022,162.420000000,10
SBER,0,20170721,111022,162.420000000,20
SBER,0,20170721,111022,162.420000000,2000
SBER,0,20170721,111022,162.410000000,10
SBER,0,20170721,111022,162.410000000,10
SBER,0,20170721,111022,162.410000000,10
SBER,0,20170721,111022,162.410000000,1370
SBER,0,20170721,111022,162.430000000,120
SBER,0,20170721,111025,162.430000000,600
SBER,0,20170721,111026,162.430000000,2280
SBER,0,20170721,111026,162.430000000,280
SBER,0,20170721,111026,162.430000000,970
SBER,0,20170721,111029,162.410000000,550
SBER,0,20170721,111029,162.410000000,1000
SBER,0,20170721,111029,162.410000000,10
SBER,0,20170721,111029,162.400000000,10
SBER,0,20170721,111029,162.400000000,10
SBER,0,20170721,111029,162.400000000,10
SBER,0,20170721,111029,162.400000000,10
SBER,0,20170721,111029,162.400000000,1000
SBER,0,20170721,111029,162.400000000,10
SBER,0,20170721,111029,162.400000000,10
SBER,0,20170721,111029,162.400000000,100
SBER,0,20170721,111029,162.400000000,100
SBER,0,20170721,111029,162.400000000,2180
SBER,0,20170721,111029,162.400000000,10
SBER,0,20170721,111029,162.420000000,50
SBER,0,20170721,111030,162.410000000,150
SBER,0,20170721,111031,162.400000000,1400
SBER,0,20170721,111032,162.400000000,410
SBER,0,20170721,111032,162.400000000,90
SBER,0,20170721,111032,162.410000000,100
SBER,0,20170721,111032,162.410000000,900
SBER,0,20170721,111033,162.410000000,1000
SBER,0,20170721,111033,162.420000000,20
SBER,0,20170721,111033,162.420000000,80
SBER,0,20170721,111033,162.420000000,670
SBER,0,20170721,111033,162.440000000,100
SBER,0,20170721,111036,162.420000000,100
SBER,0,20170721,111036,162.420000000,90
SBER,0,20170721,111036,162.410000000,770
SBER,0,20170721,111038,162.410000000,2230
SBER,0,20170721,111038,162.410000000,500
SBER,0,20170721,111038,162.400000000,3990
SBER,0,20170721,111038,162.400000000,280
SBER,0,20170721,111040,162.420000000,3000
SBER,0,20170721,111043,162.440000000,1000
SBER,0,20170721,111043,162.450000000,60
SBER,0,20170721,111043,162.450000000,90
SBER,0,20170721,111043,162.450000000,20
SBER,0,20170721,111044,162.460000000,1000
SBER,0,20170721,111044,162.470000000,30
SBER,0,20170721,111044,162.480000000,10
SBER,0,20170721,111044,162.490000000,500
SBER,0,20170721,111044,162.490000000,660
SBER,0,20170721,111045,162.470000000,50
SBER,0,20170721,111047,162.460000000,20
SBER,0,20170721,111048,162.460000000,870
SBER,0,20170721,111049,162.490000000,3000
SBER,0,20170721,111049,162.470000000,80
SBER,0,20170721,111049,162.470000000,70
SBER,0,20170721,111049,162.460000000,2110
SBER,0,20170721,111049,162.460000000,500
SBER,0,20170721,111049,162.460000000,340
SBER,0,20170721,111049,162.450000000,210
SBER,0,20170721,111049,162.450000000,1000
SBER,0,20170721,111049,162.450000000,1690
SBER,0,20170721,111049,162.440000000,100
SBER,0,20170721,111049,162.440000000,100
SBER,0,20170721,111051,162.450000000,270
SBER,0,20170721,111052,162.480000000,540
SBER,0,20170721,111052,162.490000000,390
SBER,0,20170721,111052,162.500000000,1200
SBER,0,20170721,111054,162.450000000,90
SBER,0,20170721,111056,162.450000000,290
SBER,0,20170721,111100,162.460000000,750
SBER,0,20170721,111101,162.460000000,2250
SBER,0,20170721,111101,162.460000000,300
SBER,0,20170721,111101,162.460000000,360
SBER,0,20170721,111101,162.490000000,11860
SBER,0,20170721,111101,162.490000000,970
SBER,0,20170721,111101,162.520000000,100
SBER,0,20170721,111102,162.500000000,2920
SBER,0,20170721,111104,162.510000000,10
SBER,0,20170721,111104,162.500000000,1000
SBER,0,20170721,111105,162.500000000,100
SBER,0,20170721,111105,162.500000000,2900
